Joint,U1,U2,U3,R1,R2,R3
197,0.013762,0.001636,-0.000298,0.003143,0.042987,0.001792
197,0.000071,0.000025,-0.017922,-0.000019,0.000092,-0.002894
198,0.013675,0.001709,-0.000293,0.005125,0.041627,0.004329
198,0.000073,4.778E-07,-0.015202,-0.000022,0.000094,-0.000107
199,0.013371,0.001272,-0.000286,0.006479,0.04086,0.010285
199,0.00007,-0.00004,-0.012174,-0.000043,0.00009,-0.000029
200,0.013076,0.000359,-0.00028,0.006827,0.040849,0.014775
200,0.000064,-0.000053,-0.008981,-0.000088,0.000083,-0.000379
201,0.012989,0.0001,-0.000273,0.00582,0.040845,0.015235
201,0.000057,-0.000846,-0.005765,-0.000147,0.00008,-0.00113
202,0.013135,0.000129,-0.000098,0.003667,0.040804,0.011346
202,0.000054,-0.001899,-0.002666,-0.000317,0.00008,-0.001872
203,0.013374,0.00024,0.000883,0.000883,0.040207,0.004611
203,0.000056,-0.002505,-0.000261,-0.001242,0.00008,-0.001832
204,0.013498,0.000337,0.002892,0.000071,0.038906,0.000283
204,0.000062,-0.002572,-0.000257,-0.002447,0.000076,-0.002304
205,0.013358,0.000366,0.005197,0.000067,0.036614,0.000717
205,0.000063,-0.002175,-0.000256,-0.003457,0.000075,-0.008441
206,0.012949,0.000333,0.007015,0.000071,0.033707,0.00188
206,0.000054,-0.001504,-0.000256,-0.004407,0.000083,-0.011008
207,0.012449,0.00029,0.00829,0.000077,0.02979,0.002444
207,0.000033,-0.000801,-0.000259,-0.004138,0.000093,-0.009084
208,0.012092,0.000282,0.009037,0.000077,0.026387,0.002095
208,0.000008001,-0.000186,-0.000264,-0.00264,0.00009,-0.004398
209,0.012018,0.000372,0.009297,0.000077,0.025061,0.001286
209,-0.000013,-0.000053,-0.00027,-0.000393,0.000068,-0.000207
210,0.012249,0.000923,0.009089,0.002021,0.026492,0.006273
210,-0.000023,-0.00006,-0.000277,-0.00038,0.000038,-0.000088
211,0.012719,0.001566,0.008392,0.003425,0.029787,0.010166
211,-0.000025,-0.000066,-0.000283,-0.000402,0.000015,-0.000844
212,0.01326,0.002284,0.007166,0.003665,0.03351,0.011012
212,-0.00002,-0.00007,-0.00029,-0.000413,0.000005472,-0.001193
213,0.013647,0.002933,0.005403,0.002678,0.036358,0.007602
213,-0.000013,-0.000071,-0.000295,-0.000397,0.000007467,-0.00122
214,0.013736,0.00327,0.003155,0.00155,0.038697,0.001059
214,-0.000005043,-0.000071,-0.0003,-0.000469,0.000015,-0.001552
215,0.013565,0.003115,0.001177,0.000265,0.040055,0.000061
215,0.000002391,-0.000069,-0.000304,-0.001854,0.000023,-0.005939
216,0.013296,0.002409,0.000111,0.000051,0.040682,0.000061
216,0.000009322,-0.000066,-0.002323,-0.004695,0.000028,-0.012689
217,0.013138,0.001249,-0.000293,0.000038,0.040818,0.000067
217,0.000016,-0.000062,-0.005403,-0.00686,0.00003,-0.016627
218,0.013233,0.000186,-0.000312,0.00003,0.040718,0.000075
218,0.000021,-0.00011,-0.008619,-0.00787,0.000029,-0.016113
219,0.013549,0.000078,-0.000313,0.000026,0.040748,0.000076
219,0.000025,-0.001073,-0.01183,-0.007466,0.000029,-0.011411
220,0.013879,0.000032,-0.000314,0.000025,0.041616,0.000065
220,0.000028,-0.001578,-0.014895,-0.00608,0.000028,-0.004979
221,0.013983,-0.000009965,-0.000314,0.000024,0.043068,0.002654
221,0.000029,-0.001541,-0.017667,-0.00404,0.000027,-0.001703
222,0.013735,-0.000027,-0.000314,0.000023,0.045446,0.007686
222,0.000031,-0.001142,-0.020001,-0.00217,0.000027,-0.000928
223,0.013218,-0.00002,-0.000314,0.000024,0.048075,0.009025
223,0.000034,-0.000641,-0.02177,-0.001016,0.000028,-0.000427
224,0.012688,0.000016,-0.000313,0.000025,0.050212,0.006226
224,0.000039,-0.000231,-0.022879,-0.000622,0.000032,-0.000049
225,0.017123,0.000292,-0.000334,0.000537,0.045549,0.001245
225,0.000057,-0.000007516,-0.023655,-0.000148,0.000058,-0.003331
226,0.017029,0.000116,-0.000336,0.000028,0.046137,0.000824
226,0.000049,-0.000014,-0.023998,-0.000498,0.000045,-0.000094
227,0.017431,0.000537,-0.000331,0.001791,0.044138,0.001884
227,0.000065,0.000001277,-0.022571,-0.000036,0.000072,-0.005402
228,0.017742,0.000844,-0.000327,0.003618,0.042549,0.002134
228,0.000074,0.000012,-0.02081,-0.00003,0.000084,-0.004368
229,0.017862,0.001058,-0.000322,0.005609,0.041437,0.002394
229,0.00008,0.000007725,-0.018468,-0.000029,0.000089,-0.000477
230,0.01773,0.00098,-0.000316,0.00708,0.040944,0.005147
230,0.000082,-0.00006,-0.015672,-0.000041,0.000088,-0.000101
231,0.017449,0.000483,-0.00031,0.007736,0.041243,0.010114
231,0.000079,-0.000153,-0.012564,-0.000071,0.000082,-0.000005841
232,0.017206,0.000114,-0.000303,0.007098,0.0415,0.013017
232,0.000072,-0.000422,-0.009289,-0.000116,0.000075,-0.00079
233,0.017146,0.000081,-0.000297,0.005205,0.042025,0.01216
233,0.000065,-0.001377,-0.005997,-0.000161,0.000073,-0.001781
234,0.017269,0.000157,-0.000092,0.002244,0.041834,0.007619
234,0.000062,-0.002161,-0.002813,-0.000267,0.000072,-0.002537
235,0.017431,0.000277,0.000938,0.000071,0.041058,0.001143
235,0.000064,-0.002492,-0.000287,-0.001348,0.00007,-0.002302
236,0.017432,0.00038,0.003001,0.000061,0.040246,0.000218
236,0.000069,-0.002336,-0.000284,-0.003088,0.000065,-0.005272
237,0.017125,0.000417,0.005514,0.000057,0.039089,0.000655
237,0.00007,-0.001804,-0.000282,-0.004334,0.000064,-0.010853
238,0.016494,0.000383,0.007595,0.000061,0.037494,0.001931
238,0.000061,-0.001088,-0.000283,-0.003996,0.000071,-0.013829
239,0.015709,0.000335,0.009144,0.000067,0.036103,0.002539
239,0.000042,-0.000421,-0.000285,-0.003719,0.000083,-0.012376
240,0.015085,0.000326,0.010095,0.000069,0.034469,0.002185
240,0.000017,-0.000057,-0.000289,-0.002356,0.000088,-0.006767
241,0.014897,0.000401,0.010428,0.000069,0.033686,0.001169
241,-0.000005257,-0.00006,-0.000294,-0.000374,0.000077,-0.000238
242,0.015235,0.000741,0.010142,0.00172,0.034247,0.008506
242,-0.000019,-0.000067,-0.000301,-0.000373,0.000053,-0.000125
243,0.015959,0.001252,0.009242,0.003098,0.035734,0.013272
243,-0.000023,-0.000074,-0.000307,-0.000382,0.00003,-0.00089
244,0.016774,0.001937,0.00775,0.003345,0.037125,0.013812
244,-0.000019,-0.000079,-0.000314,-0.000404,0.000016,-0.001161
245,0.017386,0.002637,0.005728,0.003567,0.038803,0.010194
245,-0.000012,-0.00008,-0.000319,-0.000454,0.000014,-0.001125
246,0.01765,0.003119,0.00327,0.002221,0.039967,0.004217
246,-0.000003314,-0.000079,-0.000324,-0.000549,0.000019,-0.0009
247,0.017608,0.003196,0.00123,0.000446,0.040923,0.00025
247,0.000004875,-0.000076,-0.000329,-0.000707,0.000026,-0.002382
248,0.017417,0.002767,0.000117,0.000054,0.041697,0.000308
248,0.000012,-0.000071,-0.002468,-0.003155,0.000031,-0.008965
249,0.017283,0.001876,-0.000318,0.00004,0.041883,0.000081
249,0.000019,-0.000065,-0.005633,-0.006126,0.000032,-0.013551
250,0.017351,0.000824,-0.000337,0.000032,0.041497,0.000082
250,0.000024,-0.000058,-0.008921,-0.008082,0.000032,-0.014368
251,0.01762,0.000269,-0.000338,0.000027,0.041174,0.000079
251,0.000028,-0.000189,-0.01221,-0.008733,0.00003,-0.01129
252,0.017934,0.000149,-0.000339,0.000025,0.040884,0.000067
252,0.00003,-0.000757,-0.01535,-0.008057,0.000029,-0.005945
253,0.018089,0.000063,-0.00034,0.000025,0.041438,0.000147
253,0.000032,-0.000875,-0.018194,-0.006571,0.000029,-0.002153
254,0.017968,0.000025,-0.00034,0.000025,0.042595,0.004596
254,0.000034,-0.000669,-0.020597,-0.004573,0.000029,-0.001411
255,0.017617,0.000014,-0.000339,0.000026,0.044201,0.006186
255,0.000037,-0.000349,-0.022426,-0.002766,0.000031,-0.001088
256,0.017229,0.000038,-0.000338,0.000027,0.045589,0.00456
256,0.000042,-0.00008,-0.023582,-0.001445,0.000036,-0.000409
257,0.021875,0.000274,-0.000359,0.00003,0.049547,0.001565
257,0.000063,-0.00001,-0.024169,-0.000296,0.000062,-0.001555
258,0.021843,0.000169,-0.000361,0.000031,0.050198,0.000837
258,0.000053,-0.000017,-0.024518,-0.000554,0.00005,-0.000108
259,0.022026,0.000405,-0.000355,0.000533,0.047807,0.002374
259,0.000073,-0.000001165,-0.023062,-0.000099,0.000074,-0.002465
260,0.022153,0.000552,-0.000351,0.001941,0.045712,0.003008
260,0.000082,0.00001,-0.021265,-0.00004,0.000083,-0.001187
261,0.022128,0.000588,-0.000346,0.003681,0.043921,0.003228
261,0.000088,-0.000037,-0.018879,-0.000045,0.000086,-0.000153
262,0.021925,0.000365,-0.00034,0.005391,0.042974,0.006447
262,0.00009,-0.000181,-0.016036,-0.000064,0.000081,-0.000088
263,0.021641,0.000075,-0.000334,0.006219,0.042576,0.010096
263,0.000086,-0.00028,-0.012879,-0.000096,0.000074,-0.000038
264,0.021433,0.000081,-0.000327,0.005796,0.043019,0.0113
264,0.000079,-0.000997,-0.009555,-0.000135,0.000068,-0.001063
265,0.021398,0.000098,-0.000321,0.003856,0.042948,0.009009
265,0.000072,-0.001798,-0.006212,-0.000167,0.000066,-0.002302
266,0.021499,0.000181,-0.000088,0.001199,0.042762,0.003914
266,0.000069,-0.00231,-0.002948,-0.000219,0.000065,-0.003028
267,0.021587,0.000306,0.000991,0.000064,0.042127,0.000324
267,0.000071,-0.002382,-0.000312,-0.001498,0.000063,-0.002753
268,0.021492,0.000414,0.003076,0.000053,0.041128,0.000205
268,0.000075,-0.002044,-0.00031,-0.003155,0.000058,-0.007402
269,0.021102,0.000457,0.005678,0.000049,0.040403,0.000615
269,0.000076,-0.001433,-0.000308,-0.00373,0.000056,-0.011687
270,0.020411,0.000423,0.0079,0.000053,0.040781,0.00199
270,0.000068,-0.000732,-0.000309,-0.004083,0.000062,-0.014035
271,0.019569,0.000374,0.009598,0.000059,0.040912,0.002529
271,0.00005,-0.000134,-0.000311,-0.002872,0.000075,-0.012732
272,0.018879,0.000366,0.010671,0.000062,0.041197,0.002197
272,0.000025,-0.000063,-0.000314,-0.001702,0.000084,-0.007281
273,0.018652,0.000435,0.011053,0.000062,0.041165,0.001214
273,0.000002559,-0.000067,-0.000319,-0.000377,0.00008,-0.000258
274,0.019005,0.00063,0.010722,0.000987,0.040925,0.008737
274,-0.000013,-0.000074,-0.000325,-0.000362,0.000063,-0.000156
275,0.01978,0.001028,0.009704,0.002199,0.040525,0.013545
275,-0.000019,-0.000082,-0.000331,-0.000392,0.000043,-0.001047
276,0.020654,0.001645,0.008065,0.003417,0.040421,0.01414
276,-0.000017,-0.000087,-0.000338,-0.000445,0.000028,-0.001271
277,0.021335,0.002339,0.0059,0.003049,0.040147,0.011207
277,-0.000009999,-0.000089,-0.000344,-0.000521,0.000022,-0.001096
278,0.021692,0.002907,0.003354,0.002402,0.041032,0.006493
278,-0.000001118,-0.000087,-0.000349,-0.000627,0.000024,-0.000915
279,0.021749,0.003173,0.001271,0.000629,0.041966,0.001419
279,0.000007686,-0.000083,-0.000353,-0.000772,0.00003,-0.000579
280,0.021634,0.003006,0.000121,0.000056,0.042618,0.000919
280,0.000016,-0.000077,-0.002601,-0.002072,0.000034,-0.005244
281,0.021521,0.002389,-0.000343,0.000043,0.042812,0.000361
281,0.000022,-0.00007,-0.005846,-0.004771,0.000035,-0.010364
282,0.021565,0.001484,-0.000362,0.000034,0.042777,0.000092
282,0.000027,-0.000062,-0.009185,-0.006737,0.000034,-0.012602
283,0.0218,0.000665,-0.000364,0.000028,0.042385,0.000083
283,0.000031,-0.000053,-0.012521,-0.007216,0.000032,-0.011252
284,0.022118,0.00032,-0.000365,0.000026,0.04282,0.000068
284,0.000033,-0.000054,-0.015707,-0.006441,0.000031,-0.00728
285,0.022348,0.00019,-0.000365,0.000026,0.043775,0.000044
285,0.000035,-0.000305,-0.018596,-0.004752,0.000031,-0.003495
286,0.022374,0.000095,-0.000365,0.000026,0.04558,0.001401
286,0.000037,-0.000275,-0.02104,-0.00303,0.000032,-0.002316
287,0.022208,0.000062,-0.000365,0.000028,0.047694,0.003247
287,0.000041,-0.000113,-0.022906,-0.001629,0.000034,-0.001455
288,0.02198,0.000081,-0.000363,0.00003,0.04948,0.002767
288,0.000046,-0.000022,-0.024089,-0.00089,0.00004,-0.000674
289,0.026799,0.000289,-0.000384,0.000033,0.048979,0.002082
289,0.000069,-0.000013,-0.024559,-0.000286,0.000066,-0.00016
290,0.026826,0.000225,-0.000387,0.000034,0.049517,0.0008
290,0.000059,-0.00002,-0.024911,-0.000556,0.000055,-0.000122
291,0.026788,0.000335,-0.00038,0.000663,0.04751,0.003306
291,0.00008,-0.000003965,-0.023442,-0.000128,0.000076,-0.000185
292,0.026719,0.000346,-0.000376,0.002052,0.045673,0.003978
292,0.00009,0.000007952,-0.021627,-0.000069,0.000081,-0.000184
293,0.026529,0.000217,-0.00037,0.003773,0.044161,0.005157
293,0.000097,-0.000098,-0.01922,-0.000055,0.000081,-0.000149
294,0.026235,0.000083,-0.000364,0.005046,0.043227,0.007954
294,0.000098,-0.000268,-0.01635,-0.000078,0.000075,-0.000071
295,0.025934,0.000085,-0.000358,0.005518,0.043231,0.010029
295,0.000094,-0.000758,-0.013162,-0.000111,0.000067,-0.000131
296,0.02575,0.000095,-0.000351,0.0047,0.043351,0.009528
296,0.000086,-0.001492,-0.009808,-0.000145,0.000063,-0.001213
297,0.025735,0.000114,-0.000346,0.002874,0.043762,0.006081
297,0.000078,-0.002108,-0.006413,-0.000166,0.000061,-0.002695
298,0.025818,0.0002,-0.000084,0.000538,0.043644,0.000815
298,0.000075,-0.002382,-0.003076,-0.000187,0.00006,-0.003537
299,0.025844,0.000329,0.001034,0.000063,0.043081,0.000307
299,0.000077,-0.002237,-0.000338,-0.00156,0.000057,-0.00471
300,0.025675,0.00044,0.003139,0.000048,0.042551,0.000192
300,0.00008,-0.001753,-0.000335,-0.003066,0.000052,-0.008944
301,0.025242,0.000494,0.005771,0.000044,0.042419,0.000556
301,0.000081,-0.001091,-0.000334,-0.003838,0.00005,-0.011858
302,0.024565,0.00046,0.008055,0.000048,0.042283,0.001999
302,0.000074,-0.000427,-0.000335,-0.002923,0.000056,-0.013048
303,0.023786,0.000409,0.009814,0.000054,0.043404,0.00263
303,0.000057,-0.00007,-0.000336,-0.002403,0.000068,-0.011345
304,0.023163,0.00041,0.010934,0.000057,0.044405,0.002186
304,0.000034,-0.000069,-0.000339,-0.001351,0.000078,-0.006419
305,0.022955,0.000473,0.011336,0.000058,0.044812,0.001247
305,0.00001,-0.000073,-0.000344,-0.000389,0.000079,-0.000269
306,0.023265,0.000577,0.010991,0.000597,0.044207,0.00761
306,-0.000006506,-0.00008,-0.000349,-0.000336,0.000068,-0.000326
307,0.023963,0.000877,0.009929,0.00169,0.043102,0.012107
307,-0.000014,-0.000089,-0.000355,-0.000371,0.000051,-0.001197
308,0.024776,0.001408,0.008228,0.002213,0.042001,0.013249
308,-0.000014,-0.000095,-0.000362,-0.000445,0.000037,-0.001257
309,0.02545,0.002069,0.005998,0.003067,0.042198,0.01152
309,-0.000007442,-0.000097,-0.000368,-0.000548,0.000029,-0.001026
310,0.025856,0.002695,0.00342,0.002269,0.042316,0.008133
310,0.000001568,-0.000095,-0.000373,-0.00067,0.000029,-0.000893
311,0.025991,0.003112,0.001314,0.00075,0.042936,0.003545
311,0.000011,-0.00009,-0.000378,-0.00081,0.000033,-0.000576
312,0.025938,0.003166,0.000124,0.000059,0.043506,0.001469
312,0.000019,-0.000082,-0.002726,-0.001402,0.000037,-0.002093
313,0.025845,0.00279,-0.000368,0.000047,0.043625,0.000688
313,0.000026,-0.000074,-0.006045,-0.003777,0.000038,-0.007395
314,0.025869,0.002074,-0.000387,0.000037,0.043285,0.000102
314,0.000031,-0.000065,-0.009437,-0.005663,0.000037,-0.010778
315,0.026078,0.001252,-0.000389,0.00003,0.043119,0.000089
315,0.000034,-0.000056,-0.012803,-0.00654,0.000035,-0.011118
316,0.026412,0.000636,-0.00039,0.000028,0.04305,0.00007
316,0.000037,-0.000051,-0.016019,-0.006109,0.000033,-0.008737
317,0.026733,0.000306,-0.000391,0.000027,0.043971,0.000043
317,0.000038,-0.000048,-0.018932,-0.004883,0.000033,-0.005437
318,0.026923,0.000176,-0.000391,0.000029,0.045484,0.000008662
318,0.000041,-0.000035,-0.021398,-0.003181,0.000035,-0.003157
319,0.026957,0.000111,-0.00039,0.000031,0.047352,0.000343
319,0.000044,-0.00003,-0.023282,-0.001794,0.000038,-0.0023
320,0.026895,0.000153,-0.000389,0.000033,0.048886,0.001007
320,0.00005,-0.000026,-0.024477,-0.000967,0.000045,-0.000937
321,0.031734,0.000313,-0.000409,0.000036,0.049767,0.002478
321,0.000076,-0.000017,-0.024865,-0.000348,0.000069,-0.000174
322,0.031812,0.000281,-0.000412,0.000037,0.05023,0.000744
322,0.000064,-0.000024,-0.025218,-0.00057,0.000059,-0.000135
323,0.031582,0.000293,-0.000405,0.000233,0.048423,0.003957
323,0.000088,-0.000007133,-0.023748,-0.000172,0.000076,-0.000194
324,0.031335,0.000185,-0.0004,0.001316,0.046726,0.005358
324,0.000098,0.000004993,-0.02193,-0.000154,0.000079,-0.000186
325,0.030995,0.000091,-0.000394,0.002656,0.045221,0.007284
325,0.000105,-0.000134,-0.019516,-0.000142,0.000076,-0.00014
326,0.030617,0.000092,-0.000388,0.003944,0.044424,0.009277
326,0.000105,-0.000579,-0.016636,-0.000137,0.000069,-0.000054
327,0.030303,0.000097,-0.000382,0.004383,0.044169,0.009738
327,0.0001,-0.001228,-0.013434,-0.000143,0.000062,-0.000165
328,0.030146,0.00011,-0.000376,0.003657,0.044467,0.007767
328,0.000092,-0.001884,-0.010051,-0.000156,0.000058,-0.001332
329,0.030152,0.000131,-0.00037,0.002003,0.044558,0.003563
329,0.000084,-0.00233,-0.006605,-0.000167,0.000057,-0.003031
330,0.03022,0.000217,-0.000082,0.000241,0.044442,0.000325
330,0.000081,-0.002406,-0.0032,-0.000169,0.000056,-0.003851
331,0.030199,0.000346,0.00107,0.000123,0.044083,0.000289
331,0.000082,-0.002092,-0.000363,-0.001525,0.000053,-0.006578
332,0.029976,0.000446,0.003184,0.000044,0.043544,0.000181
332,0.000085,-0.001503,-0.000361,-0.002441,0.000048,-0.010022
333,0.029522,0.000511,0.005839,0.000041,0.043301,0.00048
333,0.000086,-0.000818,-0.00036,-0.002463,0.000046,-0.011682
334,0.028894,0.000486,0.008141,0.000044,0.044292,0.001814
334,0.000079,-0.000201,-0.00036,-0.002432,0.000051,-0.01157
335,0.028223,0.000439,0.009909,0.000049,0.045327,0.002493
335,0.000063,-0.000075,-0.000362,-0.001345,0.000062,-0.009524
336,0.027709,0.000461,0.011035,0.000052,0.046487,0.0021
336,0.000041,-0.000075,-0.000364,-0.000787,0.000073,-0.005172
337,0.027543,0.000513,0.011439,0.000053,0.046908,0.001258
337,0.000018,-0.000078,-0.000368,-0.000429,0.000077,-0.000273
338,0.027796,0.000578,0.011094,0.000054,0.046399,0.0062
338,0.000000444,-0.000086,-0.000373,-0.000324,0.000071,-0.000313
339,0.028376,0.000805,0.010028,0.000547,0.045184,0.01022
339,-0.000008981,-0.000095,-0.000379,-0.000362,0.000058,-0.001111
340,0.029081,0.001255,0.008317,0.001675,0.04412,0.011804
340,-0.000009778,-0.000102,-0.000386,-0.000448,0.000045,-0.001089
341,0.029709,0.001869,0.00607,0.001749,0.043117,0.01138
341,-0.000004162,-0.000104,-0.000392,-0.000568,0.000036,-0.000923
342,0.030139,0.002523,0.003468,0.001696,0.043413,0.009274
342,0.000004764,-0.000102,-0.000397,-0.000701,0.000035,-0.000838
343,0.030331,0.003049,0.001351,0.00071,0.043924,0.005533
343,0.000014,-0.000097,-0.000402,-0.000833,0.000037,-0.000596
344,0.030327,0.003277,0.000126,0.000061,0.044305,0.002248
344,0.000023,-0.000088,-0.002848,-0.000984,0.00004,-0.000542
345,0.030249,0.003104,-0.000393,0.00005,0.044428,0.001101
345,0.00003,-0.000079,-0.006236,-0.002916,0.000041,-0.004824
346,0.030252,0.002561,-0.000412,0.00004,0.044277,0.000113
346,0.000035,-0.000069,-0.009678,-0.004613,0.00004,-0.008958
347,0.030433,0.001822,-0.000414,0.000033,0.043981,0.000095
347,0.000038,-0.00006,-0.013074,-0.005404,0.000038,-0.010741
348,0.030777,0.001117,-0.000416,0.00003,0.044228,0.000072
348,0.00004,-0.000051,-0.016304,-0.005047,0.000036,-0.009975
349,0.031178,0.000628,-0.000416,0.000029,0.044978,0.000042
349,0.000042,-0.000044,-0.019228,-0.003809,0.000036,-0.00755
350,0.031518,0.000347,-0.000416,0.000031,0.046465,0.000004329
350,0.000044,-0.000038,-0.0217,-0.002493,0.000037,-0.005056
351,0.031732,0.000241,-0.000416,0.000033,0.048195,0.000081
351,0.000048,-0.000033,-0.023587,-0.001398,0.000042,-0.002894
352,0.031819,0.000241,-0.000414,0.000036,0.049634,0.000167
352,0.000055,-0.000029,-0.024783,-0.000812,0.000049,-0.001335
353,0.036718,0.000358,-0.000434,0.000039,0.049942,0.003014
353,0.000083,-0.000021,-0.025131,-0.000489,0.00007,-0.000185
354,0.036841,0.000337,-0.000437,0.000039,0.050374,0.000681
354,0.00007,-0.000028,-0.025482,-0.000545,0.000062,-0.000148
355,0.036437,0.000296,-0.000429,0.000037,0.048714,0.005337
355,0.000095,-0.000011,-0.024017,-0.000233,0.000075,-0.0002
356,0.036024,0.00015,-0.000424,0.000863,0.047128,0.007535
356,0.000106,0.000001503,-0.022204,-0.000206,0.000075,-0.000184
357,0.035541,0.000099,-0.000418,0.002104,0.045747,0.00951
357,0.000112,-0.000319,-0.019794,-0.000232,0.00007,-0.000129
358,0.035081,0.000102,-0.000412,0.003045,0.044921,0.01043
358,0.000112,-0.000906,-0.016913,-0.000252,0.000063,-0.000037
359,0.034753,0.00011,-0.000406,0.003243,0.044841,0.009433
359,0.000106,-0.001584,-0.013699,-0.000254,0.000057,-0.00016
360,0.03462,0.000125,-0.0004,0.002559,0.045013,0.006263
360,0.000097,-0.002171,-0.010285,-0.000236,0.000054,-0.001378
361,0.034644,0.000146,-0.000395,0.001261,0.045278,0.001534
361,0.00009,-0.002477,-0.00679,-0.000202,0.000054,-0.003233
362,0.034701,0.000232,-0.000082,0.00022,0.045225,0.000312
362,0.000086,-0.002398,-0.003322,-0.000326,0.000053,-0.004483
363,0.034647,0.00036,0.001098,0.000169,0.044938,0.000273
363,0.000087,-0.00196,-0.000388,-0.0014,0.000049,-0.007944
364,0.03439,0.000439,0.003215,0.000102,0.044772,0.00017
364,0.00009,-0.001306,-0.000386,-0.002062,0.000045,-0.010563
365,0.033933,0.000515,0.005888,0.000038,0.044906,0.000393
365,0.00009,-0.00062,-0.000385,-0.002204,0.000043,-0.011231
366,0.03336,0.000503,0.008209,0.000041,0.045115,0.001506
366,0.000084,-0.000081,-0.000386,-0.001468,0.000047,-0.010211
367,0.032798,0.000472,0.009976,0.000046,0.046189,0.002206
367,0.000069,-0.00008,-0.000387,-0.001141,0.000057,-0.007755
368,0.032392,0.000507,0.011095,0.000049,0.047177,0.001914
368,0.000048,-0.00008,-0.00039,-0.000663,0.000068,-0.004048
369,0.032268,0.000555,0.011497,0.00005,0.047578,0.001252
369,0.000026,-0.000084,-0.000393,-0.000414,0.000074,-0.000272
370,0.03247,0.00061,0.011156,0.00005,0.047095,0.004965
370,0.000007573,-0.000091,-0.000398,-0.000319,0.000072,-0.000364
371,0.032936,0.000795,0.010096,0.00035,0.04604,0.008382
371,-0.000002967,-0.0001,-0.000404,-0.000346,0.000063,-0.000981
372,0.033528,0.001181,0.008387,0.000703,0.044925,0.010394
372,-0.000004997,-0.000108,-0.00041,-0.000445,0.000051,-0.000813
