Joint,U1,U2,U3,R1,R2,R3
654,0.176805,0.000623,0.007984,0.000031,0.109239,-0.000018
654,0.000117,-0.000111,-0.000609,-0.001109,0.000034,-0.012588
655,0.176351,0.000748,0.010546,0.000033,0.109241,0.000186
655,0.000108,-0.000113,-0.00061,-0.000882,0.000038,-0.009205
656,0.176018,0.000843,0.012377,0.000035,0.109228,0.000611
656,0.000096,-0.000115,-0.000611,-0.00066,0.000045,-0.004814
657,0.1759,0.000877,0.01308,0.000036,0.109212,0.000906
657,0.000081,-0.00012,-0.000614,-0.00044,0.000053,-0.000196
658,0.17603,0.000914,0.012438,0.000035,0.109202,0.004918
658,0.000066,-0.000127,-0.000617,-0.000332,0.000061,-0.000186
659,0.176371,0.001083,0.010675,0.000072,0.109196,0.009245
659,0.000055,-0.000136,-0.000621,-0.000305,0.000066,-0.000148
660,0.176828,0.001491,0.008172,0.000306,0.109182,0.012533
660,0.00005,-0.000146,-0.000626,-0.000322,0.000068,-0.000087
661,0.177266,0.002166,0.005459,0.000506,0.109131,0.014288
661,0.00005,-0.000153,-0.000632,-0.000359,0.000067,-0.000027
662,0.177547,0.003025,0.003191,0.000707,0.109079,0.014103
662,0.000056,-0.000155,-0.007104,-0.000355,0.000065,0.000013
663,0.177578,0.003913,0.00131,0.000866,0.109031,0.011778
663,0.000064,-0.000151,-0.014622,-0.000318,0.000063,0.000048
664,0.177343,0.004629,0.000049,0.000908,0.108979,0.007438
664,0.000073,-0.000142,-0.022754,-0.000229,0.000061,-0.000313
665,0.176928,0.004982,-0.000653,0.000848,0.108929,0.001611
665,0.00008,-0.00013,-0.031195,-0.000194,0.000061,-0.000792
666,0.176498,0.004854,-0.000658,0.000647,0.108863,0.000172
666,0.000085,-0.000115,-0.039642,-0.000492,0.000061,-0.004949
667,0.176241,0.004269,-0.000661,0.000363,0.10878,0.00014
667,0.000087,-0.000102,-0.047791,-0.000784,0.000062,-0.011058
668,0.176304,0.003365,-0.000663,0.000096,0.108705,0.000089
668,0.000088,-0.000091,-0.055347,-0.000969,0.000062,-0.015633
669,0.176722,0.002371,-0.000665,0.000056,0.1087,0.000025
669,0.000089,-0.000084,-0.062025,-0.001006,0.000063,-0.017772
670,0.177405,0.001523,-0.000664,0.000056,0.108768,-0.000039
670,0.000093,-0.00008,-0.067559,-0.000919,0.000064,-0.01697
671,0.178151,0.00098,-0.000663,0.000057,0.108911,-0.000072
671,0.000101,-0.000077,-0.071713,-0.000841,0.000064,-0.01327
672,0.178726,0.000776,-0.00066,0.000057,0.109047,-0.000033
672,0.000113,-0.000075,-0.074299,-0.000703,0.000064,-0.007257
673,0.189596,0.000825,-0.000676,0.000058,0.108814,0.007177
673,0.000145,-0.000069,-0.075018,-0.000404,0.000055,-0.000175
674,0.189818,0.000822,-0.000681,0.000057,0.108796,0.000808
674,0.000132,-0.000076,-0.075854,-0.000495,0.00006,-0.000175
675,0.189011,0.00071,-0.000671,0.00006,0.10883,0.013045
675,0.000156,-0.00006,-0.072495,-0.000431,0.000049,-0.000148
676,0.188257,0.000493,-0.000665,0.000063,0.108877,0.016592
676,0.000162,-0.000139,-0.0684,-0.000572,0.000043,-0.000097
677,0.187576,0.00035,-0.000659,0.000066,0.108947,0.017258
677,0.000162,-0.00093,-0.062917,-0.000837,0.00004,-0.000031
678,0.187165,0.000276,-0.000653,0.000068,0.109045,0.015043
678,0.000157,-0.001875,-0.056276,-0.001129,0.000038,0.000042
679,0.187115,0.000226,-0.000648,0.000066,0.109128,0.01047
679,0.000149,-0.002741,-0.04874,-0.00147,0.000038,0.000088
680,0.187383,0.00022,-0.000644,0.000062,0.109199,0.004456
680,0.000141,-0.003289,-0.040592,-0.001758,0.00004,-0.000224
681,0.18782,0.000262,-0.00064,0.000055,0.109252,0.000185
681,0.000134,-0.003381,-0.032128,-0.001923,0.00004,-0.002015
682,0.188236,0.000342,-0.000178,0.000046,0.109306,0.000182
682,0.000129,-0.003008,-0.023653,-0.001919,0.00004,-0.007591
683,0.18847,0.000438,0.001022,0.000038,0.109376,0.00015
683,0.000127,-0.002283,-0.015474,-0.001807,0.000037,-0.011769
684,0.188439,0.000528,0.002888,0.000033,0.109475,0.000094
684,0.000127,-0.001393,-0.0079,-0.001597,0.000034,-0.013972
685,0.188158,0.000596,0.005144,0.00003,0.10957,0.000031
685,0.000125,-0.000554,-0.001223,-0.001353,0.000033,-0.014093
686,0.187723,0.000648,0.007853,0.000031,0.109637,-0.000017
686,0.000121,-0.000114,-0.000634,-0.001101,0.000033,-0.012319
687,0.187273,0.00079,0.010352,0.000033,0.109677,0.0001
687,0.000112,-0.000116,-0.000634,-0.000881,0.000037,-0.00904
688,0.186942,0.000885,0.012128,0.000035,0.109684,0.000529
688,0.0001,-0.000119,-0.000636,-0.000665,0.000044,-0.004746
689,0.186823,0.000917,0.012809,0.000036,0.109675,0.000851
689,0.000086,-0.000123,-0.000639,-0.000442,0.000052,-0.000185
690,0.186951,0.000953,0.012194,0.000035,0.109661,0.004814
690,0.000072,-0.00013,-0.000642,-0.000337,0.00006,-0.000178
691,0.187288,0.001119,0.010481,0.000074,0.109636,0.009052
691,0.000062,-0.00014,-0.000646,-0.000296,0.000065,-0.000143
692,0.187739,0.001515,0.008043,0.00029,0.109585,0.012251
692,0.000057,-0.000149,-0.000651,-0.000301,0.000068,-0.000086
693,0.18817,0.002171,0.005378,0.000544,0.109518,0.013934
693,0.000057,-0.000156,-0.001036,-0.000308,0.000068,-0.000027
694,0.188444,0.003004,0.003166,0.000759,0.109426,0.01373
694,0.000063,-0.000158,-0.007678,-0.000287,0.000066,0.000011
695,0.188468,0.003864,0.001296,0.000962,0.109333,0.011464
695,0.000071,-0.000155,-0.015224,-0.000242,0.000064,0.000045
696,0.188229,0.004569,0.000035,0.001054,0.109266,0.007253
696,0.000079,-0.000147,-0.023383,-0.00019,0.000063,-0.000347
697,0.187811,0.004916,-0.000678,0.001022,0.109209,0.001694
697,0.000086,-0.000134,-0.03185,-0.000171,0.000062,-0.000834
698,0.187376,0.004795,-0.000683,0.000825,0.109148,0.000168
698,0.000091,-0.00012,-0.040315,-0.000159,0.000062,-0.00476
699,0.187113,0.004219,-0.000686,0.000531,0.109068,0.000137
699,0.000093,-0.000107,-0.048476,-0.000372,0.000063,-0.01072
700,0.187168,0.003339,-0.000688,0.000158,0.108973,0.000087
700,0.000094,-0.000097,-0.056036,-0.000627,0.000064,-0.015228
701,0.187582,0.002375,-0.000689,0.000058,0.108871,0.000024
701,0.000096,-0.00009,-0.062711,-0.000781,0.000065,-0.017377
702,0.188265,0.001551,-0.000689,0.000058,0.108806,-0.000039
702,0.0001,-0.000086,-0.068237,-0.000818,0.000066,-0.016652
703,0.189018,0.001022,-0.000688,0.000058,0.108775,-0.000071
703,0.000108,-0.000083,-0.072382,-0.000809,0.000065,-0.013059
704,0.1896,0.000824,-0.000685,0.000058,0.108783,0.000027
704,0.000119,-0.00008,-0.07496,-0.000699,0.000064,-0.007163
705,0.200449,0.000873,-0.000701,0.000059,0.108604,0.006961
705,0.000151,-0.000075,-0.075678,-0.000407,0.000054,-0.000167
706,0.200668,0.00087,-0.000706,0.000058,0.108553,0.000783
706,0.000138,-0.000082,-0.076511,-0.000493,0.000059,-0.000169
707,0.199871,0.000766,-0.000695,0.000061,0.108736,0.012658
707,0.000161,-0.000066,-0.073161,-0.000429,0.000047,-0.000139
708,0.199127,0.000555,-0.000689,0.000064,0.108911,0.01609
708,0.000166,-0.000094,-0.069075,-0.000588,0.000042,-0.00009
709,0.198458,0.000395,-0.000683,0.000066,0.109106,0.016721
709,0.000166,-0.000874,-0.063599,-0.000861,0.000038,-0.000026
710,0.19806,0.000327,-0.000678,0.000068,0.109268,0.014563
710,0.000161,-0.00178,-0.056961,-0.00121,0.000037,0.000042
711,0.19802,0.000279,-0.000673,0.000066,0.109389,0.010138
711,0.000153,-0.002616,-0.049422,-0.001596,0.000038,0.000084
712,0.198293,0.000271,-0.000668,0.000061,0.109454,0.004329
712,0.000145,-0.003147,-0.041263,-0.001926,0.000039,-0.000163
713,0.198733,0.000307,-0.000665,0.000054,0.109496,0.000174
713,0.000138,-0.003237,-0.032782,-0.002068,0.00004,-0.001968
714,0.199153,0.000378,-0.000192,0.000046,0.10955,0.00017
714,0.000133,-0.002875,-0.024285,-0.002061,0.000039,-0.007345
715,0.199394,0.000466,0.00101,0.000038,0.109644,0.00014
715,0.000131,-0.00217,-0.016082,-0.001904,0.000037,-0.011356
716,0.199373,0.000551,0.002857,0.000033,0.109765,0.000088
716,0.00013,-0.001305,-0.008482,-0.001655,0.000034,-0.013525
717,0.199104,0.000617,0.005124,0.00003,0.109899,0.000029
717,0.000128,-0.000504,-0.001782,-0.001377,0.000033,-0.013688
718,0.19868,0.000675,0.00777,0.000031,0.110017,-0.000015
718,0.000124,-0.000117,-0.000658,-0.001121,0.000033,-0.012007
719,0.198238,0.000834,0.010168,0.000033,0.110087,0.000029
719,0.000116,-0.00012,-0.000659,-0.000878,0.000037,-0.008842
720,0.19791,0.000927,0.011932,0.000035,0.110119,0.000457
720,0.000104,-0.000122,-0.000661,-0.000657,0.000044,-0.004661
721,0.197792,0.000958,0.012558,0.000035,0.110121,0.000798
721,0.000091,-0.000127,-0.000663,-0.000445,0.000052,-0.000175
722,0.197917,0.000993,0.011999,0.000035,0.110098,0.004694
722,0.000078,-0.000134,-0.000667,-0.000338,0.000059,-0.000169
723,0.198248,0.001154,0.010299,0.000067,0.11005,0.008829
723,0.000068,-0.000143,-0.000671,-0.00029,0.000065,-0.000137
724,0.198691,0.001538,0.007953,0.000309,0.109971,0.011926
724,0.000063,-0.000152,-0.000675,-0.000273,0.000068,-0.000084
725,0.19911,0.002172,0.005358,0.000559,0.109851,0.013531
725,0.000064,-0.000159,-0.001593,-0.000266,0.000068,-0.000027
726,0.199373,0.002976,0.003136,0.000821,0.109722,0.013299
726,0.000069,-0.000162,-0.008258,-0.000226,0.000067,0.000009849
727,0.199387,0.003809,0.001279,0.001051,0.109606,0.011076
727,0.000077,-0.000159,-0.01583,-0.000175,0.000065,0.000043
728,0.199142,0.004492,0.00002,0.001192,0.109515,0.007039
728,0.000086,-0.000151,-0.024014,-0.000162,0.000064,-0.000373
729,0.198721,0.004827,-0.000702,0.001166,0.109459,0.00168
729,0.000093,-0.000139,-0.032503,-0.000153,0.000063,-0.000858
730,0.198283,0.00471,-0.000707,0.000996,0.10941,0.000163
730,0.000097,-0.000126,-0.040987,-0.000154,0.000063,-0.004603
731,0.198013,0.004154,-0.000711,0.000656,0.109333,0.000133
731,0.000099,-0.000113,-0.049159,-0.000175,0.000065,-0.010367
732,0.198058,0.003293,-0.000713,0.000258,0.109205,0.000084
732,0.0001,-0.000102,-0.056722,-0.000342,0.000066,-0.014737
733,0.198459,0.002365,-0.000714,0.000059,0.109038,0.000022
733,0.000102,-0.000096,-0.063394,-0.000594,0.000067,-0.016842
734,0.19913,0.001571,-0.000714,0.00006,0.108848,-0.000038
734,0.000107,-0.000092,-0.068912,-0.000729,0.000067,-0.016163
735,0.199873,0.001062,-0.000712,0.000059,0.108687,-0.00007
735,0.000114,-0.000089,-0.073048,-0.000783,0.000066,-0.012696
736,0.200451,0.000871,-0.00071,0.000059,0.108578,0.000074
736,0.000125,-0.000086,-0.07562,-0.000691,0.000064,-0.006976
737,0.211284,0.000921,-0.000725,0.00006,0.108458,0.006685
737,0.000156,-0.000081,-0.076336,-0.000406,0.000052,-0.000158
738,0.211496,0.000918,-0.00073,0.000059,0.108369,0.000753
738,0.000144,-0.000088,-0.077166,-0.000491,0.000059,-0.000162
739,0.210722,0.000822,-0.00072,0.000062,0.108668,0.012182
739,0.000165,-0.000072,-0.073825,-0.000431,0.000046,-0.000131
740,0.210001,0.000617,-0.000714,0.000064,0.108957,0.01549
740,0.00017,-0.000063,-0.069748,-0.000593,0.000041,-0.000083
741,0.209356,0.00044,-0.000708,0.000067,0.109242,0.016093
741,0.00017,-0.0008,-0.064279,-0.000873,0.000038,-0.000022
742,0.208977,0.000377,-0.000702,0.000068,0.109475,0.01401
742,0.000165,-0.001683,-0.057644,-0.001281,0.000037,0.000042
743,0.208949,0.000332,-0.000697,0.000066,0.109615,0.009778
743,0.000157,-0.002475,-0.050101,-0.001728,0.000038,0.00008
744,0.209228,0.000323,-0.000693,0.000061,0.109686,0.004219
744,0.000149,-0.002979,-0.041932,-0.002058,0.000039,-0.000114
745,0.209671,0.000353,-0.000689,0.000053,0.109724,0.000164
745,0.000142,-0.003068,-0.033435,-0.002214,0.00004,-0.001864
746,0.210095,0.000416,-0.000207,0.000045,0.109781,0.00016
746,0.000137,-0.002722,-0.024918,-0.002187,0.000039,-0.007044
747,0.210344,0.000497,0.000995,0.000038,0.109883,0.000131
747,0.000135,-0.002043,-0.016692,-0.001999,0.000037,-0.01095
748,0.210336,0.000576,0.002821,0.000033,0.110038,0.000083
748,0.000134,-0.001228,-0.00907,-0.001716,0.000034,-0.013045
749,0.210082,0.00064,0.005108,0.00003,0.110209,0.000027
749,0.000132,-0.000447,-0.002348,-0.001413,0.000033,-0.01323
750,0.209674,0.000704,0.00769,0.000031,0.110361,-0.000014
750,0.000127,-0.00012,-0.000683,-0.001122,0.000033,-0.011647
751,0.209242,0.000878,0.010033,0.000033,0.110475,-0.000028
751,0.00012,-0.000123,-0.000684,-0.000878,0.000037,-0.008606
752,0.20892,0.00097,0.011727,0.000034,0.110535,0.000394
752,0.000109,-0.000126,-0.000686,-0.000657,0.000043,-0.004552
753,0.208803,0.000999,0.012356,0.000035,0.110547,0.000745
753,0.000096,-0.00013,-0.000688,-0.000447,0.000051,-0.000164
754,0.208925,0.001034,0.011794,0.000034,0.110517,0.004556
754,0.000084,-0.000137,-0.000691,-0.000342,0.000059,-0.00016
755,0.209249,0.001189,0.010165,0.00007,0.110442,0.00857
755,0.000075,-0.000146,-0.000695,-0.000282,0.000065,-0.000131
756,0.209679,0.001558,0.007875,0.000307,0.11032,0.011556
756,0.00007,-0.000155,-0.0007,-0.000254,0.000068,-0.000081
757,0.210084,0.002169,0.005343,0.000599,0.110169,0.013075
757,0.000071,-0.000162,-0.002158,-0.00022,0.000069,-0.000027
758,0.210331,0.002942,0.003101,0.000884,0.110001,0.012819
758,0.000076,-0.000165,-0.008844,-0.00017,0.000068,0.000008483
759,0.210333,0.003744,0.001263,0.001141,0.109851,0.010688
759,0.000084,-0.000163,-0.016439,-0.000141,0.000066,0.00004
760,0.21008,0.004398,0.000004916,0.001314,0.109751,0.006766
760,0.000092,-0.000155,-0.024646,-0.000137,0.000064,-0.000389
761,0.209655,0.004717,-0.000727,0.001321,0.109692,0.001605
761,0.000099,-0.000144,-0.033156,-0.000138,0.000064,-0.000867
762,0.209214,0.004603,-0.000732,0.00113,0.109646,0.000157
762,0.000103,-0.000131,-0.041656,-0.000152,0.000064,-0.004466
763,0.208938,0.004066,-0.000736,0.000777,0.109567,0.000129
763,0.000106,-0.000118,-0.049838,-0.000184,0.000066,-0.009987
764,0.208969,0.003238,-0.000738,0.000335,0.109418,0.000081
764,0.000107,-0.000108,-0.057405,-0.000233,0.000067,-0.01418
765,0.209351,0.002344,-0.000739,0.000061,0.109183,0.000021
765,0.000109,-0.000102,-0.064074,-0.000438,0.000068,-0.016228
766,0.209999,0.001585,-0.000739,0.000061,0.108902,-0.000038
766,0.000113,-0.000098,-0.069585,-0.000657,0.000069,-0.015597
767,0.210721,0.001099,-0.000737,0.00006,0.108626,-0.000068
767,0.000121,-0.000095,-0.073713,-0.000753,0.000067,-0.012268
768,0.211284,0.000919,-0.000734,0.00006,0.108435,0.00011
768,0.000132,-0.000092,-0.076278,-0.000683,0.000064,-0.00676
769,0.222107,0.000968,-0.00075,0.00006,0.108353,0.006391
769,0.000161,-0.000087,-0.076992,-0.000409,0.000051,-0.00015
770,0.222309,0.000966,-0.000755,0.00006,0.108246,0.000718
770,0.00015,-0.000094,-0.07782,-0.000488,0.000058,-0.000154
771,0.221569,0.000878,-0.000744,0.000062,0.108636,0.011659
771,0.00017,-0.000078,-0.074488,-0.000435,0.000045,-0.000122
772,0.22088,0.00068,-0.000738,0.000065,0.109004,0.014837
772,0.000174,-0.000069,-0.070418,-0.000599,0.00004,-0.000077
773,0.220266,0.000484,-0.000733,0.000067,0.109371,0.015433
773,0.000173,-0.000711,-0.064955,-0.000889,0.000037,-0.000019
774,0.219913,0.000426,-0.000727,0.000068,0.109651,0.013459
774,0.000168,-0.001565,-0.058323,-0.001353,0.000036,0.000041
775,0.219899,0.000384,-0.000722,0.000065,0.10982,0.009397
775,0.000161,-0.002331,-0.050777,-0.001827,0.000038,0.000076
776,0.220185,0.000374,-0.000718,0.00006,0.109891,0.004107
776,0.000152,-0.002815,-0.042599,-0.002175,0.000039,-0.000074
777,0.22063,0.000399,-0.000714,0.000053,0.109924,0.000153
777,0.000146,-0.002896,-0.034088,-0.002345,0.00004,-0.001716
778,0.221058,0.000456,-0.000224,0.000045,0.109979,0.000149
778,0.000141,-0.002568,-0.025552,-0.0023,0.000039,-0.006694
779,0.221316,0.000529,0.000979,0.000038,0.110097,0.000122
779,0.000139,-0.001928,-0.017306,-0.002082,0.000037,-0.010482
780,0.221324,0.000604,0.0028,0.000033,0.110272,0.000077
780,0.000137,-0.001141,-0.009663,-0.001771,0.000034,-0.01255
781,0.22109,0.000664,0.005086,0.00003,0.110481,0.000026
781,0.000135,-0.000383,-0.002922,-0.001436,0.000033,-0.012763
782,0.2207,0.000744,0.007604,0.000031,0.110682,-0.000013
782,0.000131,-0.000123,-0.000708,-0.001135,0.000033,-0.011251
783,0.220284,0.000924,0.00989,0.000032,0.110835,-0.000048
783,0.000123,-0.000126,-0.000709,-0.000871,0.000037,-0.00833
784,0.219971,0.001013,0.011511,0.000034,0.110926,0.00034
784,0.000113,-0.000129,-0.00071,-0.00065,0.000043,-0.004422
785,0.219856,0.001041,0.012143,0.000035,0.110951,0.000694
785,0.000101,-0.000134,-0.000713,-0.00045,0.00005,-0.000154
786,0.219973,0.001076,0.011579,0.000034,0.11091,0.004398
786,0.00009,-0.000141,-0.000716,-0.000344,0.000058,-0.00015
787,0.220287,0.001224,0.010023,0.000063,0.110806,0.008274
787,0.000081,-0.000149,-0.00072,-0.00028,0.000064,-0.000124
788,0.220701,0.001577,0.00779,0.000327,0.110647,0.011136
788,0.000077,-0.000158,-0.000725,-0.000234,0.000068,-0.000078
789,0.221087,0.002162,0.005323,0.000617,0.110445,0.012592
789,0.000078,-0.000165,-0.002731,-0.000188,0.000069,-0.000026
790,0.221315,0.002901,0.003062,0.000945,0.11024,0.012337
790,0.000083,-0.000168,-0.009436,-0.000127,0.000068,0.000007352
791,0.221302,0.003668,0.001247,0.001229,0.11007,0.010241
791,0.00009,-0.000166,-0.017052,-0.00012,0.000067,0.000038
792,0.22104,0.00429,-0.000012,0.001423,0.109954,0.006442
792,0.000098,-0.000159,-0.025279,-0.000119,0.000065,-0.000398
793,0.220611,0.004591,-0.000752,0.00145,0.109896,0.001482
793,0.000105,-0.000148,-0.033807,-0.000127,0.000064,-0.000861
794,0.220167,0.004476,-0.000757,0.00126,0.109856,0.00015
794,0.00011,-0.000136,-0.042322,-0.00015,0.000065,-0.004331
795,0.219885,0.003961,-0.00076,0.00088,0.109777,0.000123
795,0.000112,-0.000124,-0.050514,-0.000191,0.000066,-0.009592
796,0.219901,0.003168,-0.000763,0.0004,0.109601,0.000077
796,0.000114,-0.000114,-0.058084,-0.000244,0.000068,-0.013624
797,0.220258,0.002314,-0.000764,0.000062,0.109319,0.000019
797,0.000116,-0.000108,-0.064751,-0.000304,0.00007,-0.015571
798,0.220874,0.001595,-0.000764,0.000062,0.108956,-0.000036
798,0.00012,-0.000104,-0.070256,-0.000587,0.00007,-0.014954
799,0.221565,0.001134,-0.000762,0.000061,0.108599,-0.000065
799,0.000128,-0.000101,-0.074376,-0.000727,0.000068,-0.011763
800,0.222105,0.000966,-0.000759,0.00006,0.108334,0.000135
800,0.000138,-0.000098,-0.076935,-0.000671,0.000064,-0.006486
801,0.232921,0.001014,-0.000775,0.000061,0.108294,0.006052
801,0.000166,-0.000093,-0.077647,-0.000409,0.00005,-0.000141
802,0.233111,0.001013,-0.00078,0.00006,0.108163,0.000681
802,0.000156,-0.000099,-0.078473,-0.000486,0.000057,-0.000146
803,0.232413,0.000933,-0.000769,0.000063,0.108623,0.011057
803,0.000174,-0.000084,-0.075149,-0.000435,0.000044,-0.000114
804,0.231764,0.000741,-0.000763,0.000065,0.109062,0.01409
804,0.000178,-0.000076,-0.071086,-0.000594,0.000039,-0.00007
805,0.231189,0.000535,-0.000757,0.000067,0.109488,0.014682
805,0.000177,-0.00061,-0.065629,-0.000914,0.000036,-0.000016
806,0.230865,0.000474,-0.000752,0.000068,0.109817,0.012841
806,0.000172,-0.001429,-0.058999,-0.001409,0.000036,0.00004
807,0.230869,0.000436,-0.000746,0.000065,0.110006,0.009012
807,0.000164,-0.002166,-0.05145,-0.001903,0.000037,0.000072
808,0.231161,0.000424,-0.000742,0.00006,0.110085,0.003987
808,0.000156,-0.002634,-0.043264,-0.002286,0.000039,-0.000044
809,0.231608,0.000446,-0.000739,0.000053,0.110116,0.000143
809,0.00015,-0.002719,-0.034739,-0.002457,0.00004,-0.001548
810,0.232041,0.000496,-0.000241,0.000045,0.110171,0.000139
810,0.000145,-0.002409,-0.026187,-0.002398,0.000039,-0.00633
811,0.23231,0.000564,0.000959,0.000037,0.110293,0.000113
811,0.000142,-0.001799,-0.017923,-0.002162,0.000037,-0.009966
812,0.232336,0.000632,0.002793,0.000033,0.110493,0.000071
812,0.000141,-0.001043,-0.010261,-0.001824,0.000034,-0.011995
813,0.232124,0.00069,0.005058,0.00003,0.110736,0.000024
813,0.000138,-0.000312,-0.003503,-0.001468,0.000033,-0.012252
814,0.231758,0.000786,0.00751,0.000031,0.110974,-0.000012
814,0.000134,-0.000127,-0.000732,-0.001138,0.000033,-0.010839
815,0.23136,0.000971,0.009738,0.000032,0.111171,-0.000045
815,0.000127,-0.000129,-0.000733,-0.00087,0.000036,-0.008047
816,0.231059,0.001056,0.011289,0.000034,0.111293,0.000293
816,0.000117,-0.000133,-0.000735,-0.000648,0.000042,-0.004285
817,0.230948,0.001085,0.01192,0.000035,0.11133,0.000644
817,0.000106,-0.000137,-0.000737,-0.000452,0.00005,-0.000144
818,0.23106,0.001117,0.011358,0.000034,0.111279,0.00422
818,0.000096,-0.000144,-0.000741,-0.000348,0.000058,-0.000141
819,0.23136,0.001258,0.009872,0.000069,0.111146,0.00795
819,0.000088,-0.000153,-0.000745,-0.000273,0.000064,-0.000116
820,0.231754,0.001594,0.007698,0.000332,0.110944,0.010708
820,0.000084,-0.000161,-0.000749,-0.000217,0.000068,-0.000074
821,0.232117,0.002152,0.005297,0.000652,0.110706,0.012083
821,0.000085,-0.000168,-0.00331,-0.00015,0.000069,-0.000025
822,0.232323,0.002853,0.003042,0.001001,0.110467,0.011794
822,0.00009,-0.000171,-0.010033,-0.000107,0.000069,0.000006409
823,0.232292,0.003581,0.001228,0.001324,0.110271,0.009744
823,0.000097,-0.00017,-0.017667,-0.000099,0.000067,0.000036
824,0.23202,0.004169,-0.000029,0.001529,0.11015,0.006106
824,0.000105,-0.000163,-0.025913,-0.000102,0.000065,-0.000398
825,0.231587,0.004448,-0.000776,0.001561,0.110092,0.001335
825,0.000112,-0.000153,-0.034458,-0.000118,0.000065,-0.000843
826,0.23114,0.004334,-0.000782,0.001372,0.110055,0.000142
826,0.000116,-0.000141,-0.042986,-0.000152,0.000066,-0.004191
827,0.230851,0.003841,-0.000785,0.000971,0.109968,0.000117
827,0.000119,-0.00013,-0.051187,-0.000201,0.000067,-0.009194
